# Sensor 01GENA001DP135RN - vertical direction.
# Created: Fri Oct 18 14:04:20 2019. Sampling Rate: 4000.0 Hz. No. of Samples: 20000
# Time [ns]; Acceleration [m/s2]
5.925000000000000745e+07;-2.543417361289863497e-05
5.950000000000000745e+07;-1.149285819571463943e-04
5.975000000000000745e+07;-2.366247155686544636e-05
6.000000000000000000e+07;5.110407273701561304e-05
6.025000000000000000e+07;-5.404918144120590683e-06
6.050000000000000000e+07;-6.238969406858010415e-05
6.075000000000000000e+07;-7.117083667186649800e-05
6.100000000000000000e+07;-4.232041753039652958e-05
6.125000000000000000e+07;1.104815722364332615e-04
6.150000000000000000e+07;2.362797227941670398e-04
6.175000000000000000e+07;5.644265977670418318e-05
6.200000000000000000e+07;-2.392420855681199427e-04
6.225000000000000000e+07;-2.158872743441244324e-04
6.250000000000000000e+07;2.403793119189747294e-05
6.275000000000000000e+07;1.814121574528191109e-05
6.300000000000000000e+07;-1.765564625389729381e-04
6.325000000000000000e+07;-1.592608563925645732e-04
6.350000000000000000e+07;7.543187835859761043e-05
6.375000000000000000e+07;2.693101069153446686e-04
6.400000000000000000e+07;2.566683757335083151e-04
6.425000000000000000e+07;7.500409262139623196e-05
6.450000000000000000e+07;-3.388820735752639087e-05
6.475000000000000000e+07;5.745490684097545635e-05
6.500000000000000000e+07;1.701662244919512296e-04
6.525000000000000000e+07;7.624472435851193059e-05
6.550000000000000000e+07;-1.873227920025508835e-04
6.575000000000000000e+07;-3.615062260781353701e-04
6.600000000000000000e+07;-2.442871747106569531e-04
6.625000000000000000e+07;8.886941946905419670e-05
6.650000000000000000e+07;2.163894832806577797e-04
6.675000000000000745e+07;-7.107136175111323400e-05
6.700000000000000745e+07;-2.852347472847635698e-04
6.725000000000000000e+07;-2.877335096879461568e-05
6.750000000000000000e+07;3.132937439579046367e-04
6.775000000000000000e+07;2.467667724271253968e-04
6.800000000000000000e+07;-7.490472650163866022e-05
6.825000000000000000e+07;-1.874642169168550627e-04
6.850000000000000000e+07;-5.002381827915625670e-06
6.875000000000000000e+07;1.912817243681841015e-04
6.900000000000000000e+07;1.339515876151475317e-04
6.925000000000000000e+07;-1.364892303241446855e-04
6.950000000000000000e+07;-2.615020103862102747e-04
6.975000000000000000e+07;-5.515596198941896048e-05
7.000000000000000000e+07;1.971104774537257138e-04
7.025000000000000000e+07;1.332251742586115274e-04
7.050000000000000000e+07;-1.571326015639959222e-04
7.075000000000000000e+07;-2.608001373557915594e-04
7.100000000000001490e+07;-4.522029393830517786e-05
7.125000000000001490e+07;2.225473767528518391e-04
7.150000000000001490e+07;1.977694551001901008e-04
7.175000000000001490e+07;-1.353197840479551781e-04
7.200000000000001490e+07;-3.203030690727010901e-04
7.225000000000000000e+07;-6.110539367711365923e-05
7.250000000000000000e+07;2.927338654093726263e-04
7.275000000000000000e+07;2.578473077105707415e-04
7.300000000000000000e+07;-6.742339347145852129e-05
7.325000000000000000e+07;-1.618265928623419884e-04
7.350000000000000000e+07;9.362887232279790421e-05
7.375000000000000000e+07;3.052233635208052289e-04
7.400000000000000000e+07;1.860153842325871945e-04
7.425000000000000000e+07;-1.243934842742811442e-04
7.450000000000000000e+07;-2.622308892648237940e-04
7.475000000000000000e+07;-1.208431607961557228e-04
7.500000000000000000e+07;5.135814146218871585e-05
7.525000000000000000e+07;1.187900197456882991e-05
7.550000000000000000e+07;-1.831338536512702600e-04
7.575000000000000000e+07;-2.045646685694507390e-04
7.600000000000000000e+07;6.932253326366542823e-05
7.625000000000000000e+07;3.299722911931755745e-04
7.650000000000000000e+07;2.670101595838219395e-04
7.675000000000000000e+07;-3.485714121223156648e-05
7.700000000000000000e+07;-1.740879695495439099e-04
7.725000000000000000e+07;1.394998161126641532e-05
7.750000000000000000e+07;1.934978924904027294e-04
7.775000000000000000e+07;3.393218256685236227e-05
7.800000000000000000e+07;-2.632435654485819191e-04
7.825000000000000000e+07;-2.486049122574860576e-04
7.850000000000000000e+07;2.255847470790477681e-05
7.875000000000000000e+07;1.696827501207292231e-04
7.900000000000000000e+07;1.456004539045379948e-04
7.925000000000000000e+07;5.760018462604232992e-05
7.950000000000000000e+07;-4.804553301777305817e-05
7.975000000000000000e+07;-6.714726241473154532e-05
8.000000000000000000e+07;1.141617591832876669e-05
8.025000000000000000e+07;-1.620674378087874520e-05
8.050000000000000000e+07;-2.190514459415261381e-04
8.075000000000000000e+07;-2.756246347124185580e-04
8.100000000000000000e+07;-3.342915536844505984e-05
8.125000000000000000e+07;1.687818101453821852e-04
8.150000000000000000e+07;1.165020560261312478e-04
8.175000000000000000e+07;2.299466972311364367e-05
8.200000000000000000e+07;1.155700783250710991e-04
8.225000000000000000e+07;2.699721684118962955e-04
8.250000000000000000e+07;2.223897823439758452e-04
8.275000000000000000e+07;-1.495977296198209486e-06
8.300000000000000000e+07;-1.598957482373463627e-04
8.325000000000000000e+07;-1.599720299413043246e-04
8.350000000000000000e+07;-1.419420595859502865e-04
8.375000000000000000e+07;-1.507586654835834641e-04
8.400000000000000000e+07;-5.985660214729917618e-05
8.425000000000000000e+07;4.638821372264417998e-05
8.450000000000000000e+07;2.294102822591347128e-05
8.475000000000000000e+07;1.476726707070925481e-05
8.500000000000000000e+07;1.200518927256719298e-04
8.525000000000000000e+07;1.481482772843602052e-04
8.550000000000000000e+07;3.763672761072780289e-05
8.575000000000000000e+07;9.728372080318276277e-06
8.600000000000000000e+07;5.098673390033714518e-05
8.625000000000000000e+07;-4.453497056849042238e-05
8.650000000000000000e+07;-1.287412658888484882e-04
8.675000000000001490e+07;-1.488437989846928408e-05
8.700000000000001490e+07;1.256463295986818261e-04
8.725000000000001490e+07;1.094803315748419666e-04
8.750000000000001490e+07;-6.938778567034791272e-06
8.775000000000001490e+07;-5.144162205662427357e-05
8.800000000000000000e+07;1.061596092675184806e-05
8.825000000000000000e+07;2.224444982726285340e-05
8.850000000000000000e+07;-1.023728236516947148e-04
8.875000000000000000e+07;-2.158898150855705230e-04
8.900000000000000000e+07;-1.477575503249063476e-04
8.925000000000000000e+07;-2.709381842614632349e-06
8.950000000000000000e+07;2.312359154941691188e-05
8.975000000000000000e+07;-2.940438071753400461e-05
9.000000000000000000e+07;-3.734362498297018687e-05
9.025000000000000000e+07;3.768025888113796061e-05
9.050000000000000000e+07;1.827161044093043667e-04
9.075000000000000000e+07;2.566971199759930200e-04
9.100000000000000000e+07;8.594674700809822130e-05
9.125000000000000000e+07;-1.694946760649248142e-04
9.150000000000000000e+07;-1.459850188075233343e-04
9.175000000000000000e+07;8.427948062246985283e-05
9.200000000000000000e+07;1.072993457865812028e-04
9.225000000000000000e+07;-1.335038187812096747e-04
9.250000000000000000e+07;-2.966455574493642331e-04
9.275000000000000000e+07;-1.766867383881842637e-04
9.300000000000000000e+07;5.822071851391537274e-05
9.325000000000000000e+07;1.435778457471396507e-04
9.350000000000000000e+07;1.269730771866171295e-05
9.375000000000000000e+07;-1.231604887052749309e-04
9.400000000000000000e+07;5.618754999567935822e-06
9.425000000000000000e+07;2.522494956282078714e-04
9.450000000000000000e+07;2.528159612549910626e-04
9.475000000000000000e+07;2.660138578448555238e-05
9.500000000000000000e+07;-1.445894601312091839e-04
9.525000000000000000e+07;-8.225554521126475732e-05
9.550000000000000000e+07;1.142999588673332287e-04
9.575000000000000000e+07;1.449997869835008941e-04
9.600000000000000000e+07;-8.042380456455091350e-05
9.625000000000000000e+07;-2.801939494899567977e-04
9.650000000000000000e+07;-1.269277304608675331e-04
9.675000000000000000e+07;2.351283188205827840e-04
9.700000000000000000e+07;2.912465963769806190e-04
9.725000000000000000e+07;-3.767744896017938890e-05
9.750000000000000000e+07;-2.809898700742770468e-04
9.775000000000000000e+07;-1.255055700574438343e-04
9.800000000000000000e+07;1.668521471664971090e-04
9.825000000000000000e+07;1.404940010343313801e-04
9.850000000000000000e+07;-1.607382951872492150e-04
9.875000000000000000e+07;-2.980942571129451338e-04
9.900000000000000000e+07;-7.624716872553705853e-05
9.925000000000000000e+07;2.426097218393904196e-04
9.950000000000000000e+07;2.768703604029533276e-04
9.975000000000000000e+07;5.690068111478053029e-05
1.000000000000000000e+08;-7.710980504363354558e-05
1.002500000000000000e+08;2.084615315618475599e-06
1.005000000000000000e+08;1.310733866429252199e-04
1.007500000000000000e+08;7.929029911458967256e-05
1.010000000000000000e+08;-1.910830858301255453e-04
1.012500000000000000e+08;-4.118488653838604688e-04
1.015000000000000000e+08;-2.612547918157044646e-04
1.017500000000000000e+08;1.308483519260652259e-04
1.020000000000000000e+08;2.174656456771909864e-04
1.022500000000000149e+08;-7.700782815923780454e-05
1.025000000000000149e+08;-1.883364443666245725e-04
1.027500000000000149e+08;1.122914228359884174e-04
1.030000000000000149e+08;3.715811366148425994e-04
1.032500000000000149e+08;2.173445187220926348e-04
1.035000000000000149e+08;-1.145465717286252961e-04
1.037500000000000149e+08;-2.498130679113644542e-04
1.040000000000000149e+08;-1.409124074413988252e-04
1.042500000000000000e+08;5.477558324479136099e-05
1.045000000000000000e+08;1.219552867530014509e-04
1.047500000000000000e+08;-1.449607947869304606e-06
1.050000000000000000e+08;-8.942338096384545886e-05
1.052500000000000000e+08;5.520166964088451367e-05
1.055000000000000000e+08;2.627815747403475623e-04
1.057500000000000000e+08;2.152513965605928111e-04
1.060000000000000000e+08;-5.829986448755085880e-05
1.062500000000000000e+08;-2.335397351912530382e-04
1.065000000000000000e+08;-1.282422528345923565e-04
1.067500000000000000e+08;5.703374779909804938e-05
1.070000000000000000e+08;-1.946410606478241672e-05
1.072500000000000000e+08;-2.265138539985829145e-04
1.075000000000000000e+08;-1.473995315546549364e-04
1.077500000000000000e+08;1.552157597277517619e-04
1.080000000000000000e+08;3.035777785163888036e-04
1.082500000000000000e+08;2.231868969416404272e-04
1.085000000000000000e+08;1.059832835635550339e-04
1.087500000000000000e+08;1.327550953763038010e-05
1.090000000000000000e+08;-4.260420836697655989e-05
1.092500000000000000e+08;1.752342386838046304e-05
1.095000000000000000e+08;2.440744806589383115e-05
1.097500000000000000e+08;-1.582737293558661017e-04
1.100000000000000000e+08;-2.635259425291492058e-04
1.102500000000000000e+08;-1.252127282688484723e-04
1.105000000000000000e+08;4.241606253585723172e-05
1.107500000000000000e+08;2.602323223660996259e-05
1.110000000000000000e+08;-5.683568983075039757e-05
1.112500000000000000e+08;1.049739583839935656e-06
1.115000000000000000e+08;1.042739249627591187e-04
1.117500000000000000e+08;8.224697773782410593e-05
1.120000000000000000e+08;-3.291209469039603995e-05
1.122500000000000000e+08;-8.385860554827430716e-05
1.125000000000000000e+08;4.244640707722920968e-06
1.127500000000000000e+08;6.956584545434557306e-05
1.130000000000000000e+08;1.411178394656537430e-05
1.132500000000000000e+08;-1.441269103409913289e-05
1.135000000000000000e+08;3.390949659306434841e-05
1.137500000000000000e+08;3.578227292245263349e-05
1.140000000000000000e+08;-1.398843180144008892e-05
1.142500000000000000e+08;-1.225502768756365610e-05
1.145000000000000000e+08;-1.700731497079133087e-06
1.147500000000000000e+08;-4.435213614198798751e-05
1.150000000000000000e+08;-5.350353714570654811e-05
1.152500000000000000e+08;-3.459078260746174495e-05
1.155000000000000000e+08;-7.465955849773679134e-05
1.157500000000000000e+08;-9.007308016463449584e-05
1.160000000000000000e+08;1.656457633040310222e-05
1.162500000000000000e+08;1.218859144214971569e-04
1.165000000000000000e+08;9.422584122510982115e-05
1.167500000000000000e+08;1.199079358045958445e-05
1.170000000000000000e+08;6.951955042934798971e-06
1.172500000000000000e+08;1.205139651908535139e-04
1.175000000000000000e+08;2.279064879273821692e-04
1.177500000000000000e+08;1.335539517046775628e-04
1.180000000000000149e+08;-8.282692853022731200e-05
1.182500000000000149e+08;-1.492442963640718836e-04
1.185000000000000149e+08;-2.752921771509959391e-05
1.187500000000000149e+08;3.390413211333395064e-05
1.190000000000000149e+08;-1.090512956474522357e-04
1.192500000000000149e+08;-2.444899410665084347e-04
1.195000000000000149e+08;-1.649442922964143522e-04
1.197500000000000149e+08;4.288900831628810362e-05
1.200000000000000000e+08;1.719980204615982112e-04
1.202500000000000000e+08;1.040010758408306546e-04
1.205000000000000000e+08;-2.611010555182143606e-05
1.207500000000000000e+08;3.602537708406784411e-06
1.210000000000000000e+08;1.592982266587515737e-04
1.212500000000000000e+08;1.911308824812195232e-04
1.215000000000000000e+08;-3.560529694320448379e-05
1.217500000000000000e+08;-2.787661764936118875e-04
1.220000000000000000e+08;-2.327780897444916230e-04
1.222500000000000000e+08;1.976388974303694117e-05
1.225000000000000000e+08;1.625261339344078577e-04
1.227500000000000000e+08;1.621044863015912727e-05
1.230000000000000000e+08;-1.905698388199890793e-04
1.232500000000000000e+08;-8.678224978982143297e-05
1.235000000000000000e+08;2.000336194458237238e-04
1.237500000000000000e+08;2.350606725165854053e-04
1.240000000000000000e+08;-4.785252143830327732e-05
1.242500000000000000e+08;-2.879623636312717461e-04
1.245000000000000000e+08;-2.244566202660333261e-04
1.247500000000000000e+08;-1.689021473796204400e-05
1.250000000000000000e+08;8.554514292415200060e-05
1.252500000000000000e+08;2.194796090108943579e-05
1.255000000000000000e+08;-9.227199544002887932e-05
1.257500000000000000e+08;-1.480576038111731654e-05
1.260000000000000000e+08;2.762420574342026327e-04
1.262500000000000000e+08;4.012683179550793466e-04
1.265000000000000000e+08;1.034801520608063618e-04
1.267500000000000000e+08;-2.546387225235206787e-04
1.270000000000000000e+08;-1.858411607750079021e-04
1.272500000000000000e+08;1.065258565821938617e-04
1.275000000000000000e+08;8.770300551687680156e-05
1.277500000000000000e+08;-2.190246721210806972e-04
1.280000000000000000e+08;-3.436613537775814911e-04
1.282500000000000000e+08;-8.927919856063342699e-05
1.285000000000000000e+08;2.533466627719670248e-04
1.287500000000000000e+08;3.170154612893591678e-04
1.290000000000000000e+08;9.046593102341893170e-05
1.292500000000000000e+08;-1.019222468891522473e-04
1.295000000000000000e+08;-5.168811364883860095e-05
1.297500000000000000e+08;9.055525437903373643e-05
1.300000000000000000e+08;1.101419647115051397e-04
1.302500000000000000e+08;-5.370505686116038089e-05
1.305000000000000000e+08;-2.511433305014750417e-04
1.307500000000000000e+08;-1.755172584302787029e-04
1.310000000000000000e+08;1.583311222261339169e-04
1.312500000000000000e+08;2.939285186331615858e-04
1.315000000000000000e+08;3.488232893199444439e-05
1.317500000000000000e+08;-1.772486684808785562e-04
1.320000000000000000e+08;7.747675808039809566e-06
1.322500000000000000e+08;2.149747141209688937e-04
1.325000000000000000e+08;5.328407533458299328e-05
1.327500000000000000e+08;-2.435157253472436422e-04
1.330000000000000000e+08;-3.283069955265044372e-04
1.332500000000000000e+08;-1.706790989951513201e-04
1.335000000000000149e+08;4.892832208755344941e-05
1.337500000000000149e+08;1.314966311004596683e-04
1.340000000000000149e+08;2.335559187146642155e-05
1.342500000000000000e+08;-8.770015631809506876e-05
1.345000000000000000e+08;3.454666723230606569e-05
1.347500000000000000e+08;2.494887671760008616e-04
1.350000000000000000e+08;2.366680898670832757e-04
1.352500000000000000e+08;1.921691265438981656e-05
1.355000000000000000e+08;-1.456389044933674285e-04
1.357500000000000000e+08;-9.549977343981696826e-05
1.360000000000000000e+08;4.828986898890760392e-05
1.362500000000000000e+08;1.896204521118666117e-05
1.365000000000000000e+08;-1.542272384785801172e-04
1.367500000000000000e+08;-1.803626142555964118e-04
1.370000000000000000e+08;-3.162473228853874093e-07
1.372500000000000000e+08;1.098991726540937393e-04
1.375000000000000000e+08;3.620080379696309734e-05
1.377500000000000000e+08;-3.051493856899069481e-05
1.380000000000000000e+08;-1.305010302371039240e-05
1.382500000000000000e+08;4.923421232267961005e-05
1.385000000000000000e+08;1.324305273903755159e-04
1.387500000000000000e+08;1.299606960032866705e-04
1.390000000000000000e+08;1.207893308472838124e-05
1.392500000000000000e+08;-6.336701743415698769e-05
1.395000000000000000e+08;8.103305803561599752e-06
1.397500000000000000e+08;9.046579613436620470e-05
1.400000000000000000e+08;3.817150813614432448e-05
1.402500000000000000e+08;-4.808173956791303037e-05
1.405000000000000000e+08;-4.032191976519013999e-05
1.407500000000000000e+08;1.750049504875576453e-05
1.410000000000000000e+08;2.900831101893646660e-05
1.412500000000000000e+08;-2.497477021694141921e-05
1.415000000000000000e+08;-6.682901638629871034e-05
1.417500000000000000e+08;-3.560781425725114969e-05
1.420000000000000298e+08;4.354194613444052582e-07
1.422500000000000298e+08;-5.977350923307913776e-05
1.425000000000000298e+08;-1.294352496429819965e-04
1.427500000000000298e+08;-4.996017271334751247e-05
1.430000000000000298e+08;9.079872126503507710e-05
1.432500000000000298e+08;1.187704854869532813e-04
1.435000000000000298e+08;6.300534870190363935e-05
1.437500000000000298e+08;5.375150509431226241e-05
1.440000000000000298e+08;1.086049761076409966e-04
1.442500000000000000e+08;1.191845201815782481e-04
1.445000000000000000e+08;2.837148276374884109e-05
1.447500000000000000e+08;-1.136168868682528859e-04
1.450000000000000000e+08;-1.987437962872435856e-04
1.452500000000000000e+08;-1.614736242987806713e-04
1.455000000000000000e+08;-9.662672361586815961e-05
1.457500000000000000e+08;-7.981042237889307469e-05
1.460000000000000000e+08;-7.570469564487675054e-05
1.462500000000000000e+08;-3.689146327417302119e-05
1.465000000000000000e+08;1.020191937064420543e-04
1.467500000000000000e+08;2.573122548678724586e-04
1.470000000000000000e+08;2.152671123713603967e-04
1.472500000000000000e+08;-1.226953554137796312e-05
1.475000000000000000e+08;-1.417262429584543581e-04
1.477500000000000000e+08;-6.298620941145196457e-06
1.480000000000000000e+08;1.241770844138623752e-04
1.482500000000000000e+08;-3.564252094457750309e-05
1.485000000000000000e+08;-2.499486389208550787e-04
1.487500000000000000e+08;-1.641815635385063114e-04
1.490000000000000000e+08;1.218763616778637752e-04
1.492500000000000000e+08;2.570850917057070973e-04
1.495000000000000000e+08;1.473915478062731883e-04
1.497500000000000000e+08;-2.345688421338045930e-05
1.500000000000000000e+08;-8.757960668011258306e-05
1.502500000000000000e+08;-7.640559905047803033e-06
1.505000000000000000e+08;6.662594648947350049e-05
1.507500000000000000e+08;-5.715592730429891726e-05
1.510000000000000000e+08;-2.681468753983314913e-04
1.512500000000000000e+08;-2.436989367653067740e-04
1.515000000000000000e+08;5.737253030429258362e-05
1.517500000000000000e+08;2.747808068794759082e-04
1.520000000000000000e+08;1.613500029952726956e-04
1.522500000000000000e+08;-5.553921364353642655e-05
1.525000000000000000e+08;-1.925684589569660090e-05
1.527500000000000000e+08;2.270373227010821391e-04
1.530000000000000000e+08;2.585143874849018565e-04
1.532500000000000000e+08;-6.553396847933422927e-05
1.535000000000000000e+08;-3.444432267817444204e-04
1.537500000000000000e+08;-2.768812243335999623e-04
1.540000000000000000e+08;-2.722701382775692794e-05
1.542500000000000000e+08;1.025756221028710616e-04
1.545000000000000000e+08;2.566352025557897191e-05
1.547500000000000000e+08;-1.140704731941273386e-04
1.550000000000000000e+08;-1.177512077426199998e-04
1.552500000000000000e+08;1.055851501321911296e-04
1.555000000000000000e+08;2.974760987740293432e-04
1.557500000000000000e+08;9.450093537321348832e-05
1.560000000000000000e+08;-2.600859133562318068e-04
1.562500000000000000e+08;-2.269917394232951987e-04
1.565000000000000000e+08;9.750405224358241912e-05
1.567500000000000000e+08;1.790375752242083810e-04
1.570000000000000000e+08;-6.182348385409889820e-05
1.572500000000000000e+08;-1.995068289391619244e-04
1.575000000000000000e+08;-2.262718545236354752e-05
1.577500000000000000e+08;2.358920161503952817e-04
1.580000000000000000e+08;2.660229606732292620e-04
1.582500000000000000e+08;1.779373381489567598e-05
1.585000000000000000e+08;-2.063433996630428401e-04
1.587500000000000000e+08;-1.465718555025531200e-04
1.590000000000000000e+08;4.678670512146912994e-05
1.592500000000000000e+08;9.076987818381163791e-05
1.595000000000000000e+08;-6.737338491317505719e-05
1.597500000000000000e+08;-2.357367357865529497e-04
1.600000000000000000e+08;-1.786950445179299064e-04
1.602500000000000000e+08;9.941124635743879003e-05
1.605000000000000000e+08;2.674502545207184346e-04
1.607500000000000000e+08;9.689671619279148918e-05
1.610000000000000000e+08;-1.097197211464133210e-04
1.612500000000000000e+08;5.401558183262960229e-06
1.615000000000000000e+08;2.370510994716952351e-04
1.617500000000000000e+08;2.038757134593161306e-04
1.620000000000000000e+08;-3.965566836289280731e-05
1.622500000000000000e+08;-1.696342416483092143e-04
1.625000000000000000e+08;-9.049975338334126916e-05
1.627500000000000000e+08;3.213743203007005843e-05
1.630000000000000000e+08;2.815603643178459051e-05
1.632500000000000000e+08;-1.295095298639156658e-04
1.635000000000000000e+08;-2.344140179668495613e-04
1.637500000000000000e+08;-9.057483612164120626e-05
1.640000000000000000e+08;1.318716854952098696e-04
1.642500000000000000e+08;1.569172059268936084e-04
1.645000000000000000e+08;2.364227958012767988e-05
1.647500000000000000e+08;-4.285807651256799829e-05
1.650000000000000000e+08;2.752095731951540206e-05
1.652500000000000000e+08;1.232562766222843780e-04
1.655000000000000000e+08;1.061225089617016801e-04
1.657500000000000000e+08;-4.890830970725817094e-05
1.660000000000000000e+08;-1.542662019664717754e-04
1.662500000000000000e+08;-6.494061867883805757e-05
1.665000000000000000e+08;6.283142903190000841e-05
1.667500000000000000e+08;5.516696754813171544e-05
1.670000000000000000e+08;-2.180059029086964221e-05
1.672500000000000000e+08;-1.920967089971082546e-05
1.675000000000000000e+08;5.425561975401586970e-05
1.677500000000000000e+08;6.321863282668869208e-05
1.680000000000000000e+08;-2.569607466185359302e-05
1.682500000000000000e+08;-1.225250605703268676e-04
1.685000000000000000e+08;-1.310919494027544747e-04
1.687500000000000000e+08;-6.008835196090743817e-05
1.690000000000000000e+08;-1.581113337029812748e-05
1.692500000000000000e+08;-7.993954510400286151e-06
1.695000000000000000e+08;3.313464887912936089e-05
1.697500000000000000e+08;1.183406374431010522e-04
1.700000000000000000e+08;1.972860783312852732e-04
1.702500000000000000e+08;1.955486592300474007e-04
1.705000000000000000e+08;1.068454017244109365e-04
1.707500000000000000e+08;-8.053249957504715688e-06
1.710000000000000000e+08;-7.665194584967654405e-05
1.712500000000000000e+08;-8.212222373603428121e-05
1.715000000000000000e+08;-1.332831122110168906e-04
1.717500000000000000e+08;-2.279380534706587939e-04
1.720000000000000000e+08;-1.669944749407095436e-04
1.722500000000000000e+08;4.709825882553222997e-05
1.725000000000000000e+08;1.447310687596622643e-04
1.727500000000000000e+08;5.405421075992205518e-05
1.730000000000000000e+08;1.946745717056140563e-05
1.732500000000000298e+08;1.404027532829739498e-04
1.735000000000000298e+08;2.007043901598672586e-04
1.737500000000000298e+08;6.040166906797869348e-05
1.740000000000000298e+08;-1.343898101948047769e-04
1.742500000000000298e+08;-1.917060428391890211e-04
1.745000000000000298e+08;-1.078912888782370332e-04
1.747500000000000298e+08;5.130019617787780790e-06
1.750000000000000298e+08;5.730682073545356780e-05
1.752500000000000298e+08;2.462520008297744406e-05
1.755000000000000298e+08;-1.026658576088880194e-05
1.757500000000000298e+08;5.434487234743703017e-05
1.760000000000000000e+08;1.712083811045092021e-04
1.762500000000000000e+08;1.413653834441426071e-04
1.765000000000000000e+08;-9.893391944909824779e-05
1.767500000000000000e+08;-2.678065105033062307e-04
1.770000000000000000e+08;-1.366012051742299571e-04
1.772500000000000000e+08;6.798706123519127282e-05
1.775000000000000000e+08;6.682052516972284620e-06
1.777500000000000000e+08;-1.993275081587114641e-04
1.780000000000000000e+08;-1.285691527463972449e-04
1.782500000000000000e+08;1.877051870376604309e-04
1.785000000000000000e+08;3.217983020818588062e-04
1.787500000000000000e+08;1.713079300193926522e-04
1.790000000000000000e+08;-4.061223041350445537e-05
1.792500000000000000e+08;-1.212778503313555650e-04
1.795000000000000000e+08;-1.967113199934328481e-05
1.797500000000000000e+08;1.099530156121567725e-04
1.800000000000000000e+08;3.618234911642639456e-05
1.802500000000000000e+08;-2.074118495392614041e-04
1.805000000000000000e+08;-2.616900212138717203e-04
1.807500000000000000e+08;2.970339719763363821e-06
1.810000000000000000e+08;2.176504646855379377e-04
1.812500000000000000e+08;1.119621773547495758e-04
1.815000000000000000e+08;-1.213352908274597874e-04
1.817500000000000000e+08;-1.404810945469343810e-04
1.820000000000000000e+08;8.811282136233120304e-05
1.822500000000000000e+08;2.102792713861027828e-04
1.825000000000000000e+08;1.858000635255990164e-05
1.827500000000000000e+08;-2.183202250431744813e-04
1.830000000000000000e+08;-1.677017499162087471e-04
1.832500000000000000e+08;9.476629966264687652e-05
1.835000000000000000e+08;2.134976768152515680e-04
1.837500000000000000e+08;7.198500400837121345e-05
1.840000000000000000e+08;-1.195770570406348672e-04
1.842500000000000000e+08;-1.401930031015870119e-04
1.845000000000000000e+08;6.160154165221324348e-05
1.847500000000000000e+08;2.463740922069096928e-04
1.850000000000000000e+08;9.574295254642851321e-05
1.852500000000000000e+08;-2.336410437295471183e-04
1.855000000000000000e+08;-2.594775272612305354e-04
1.857500000000000000e+08;2.895154322619557103e-05
1.860000000000000000e+08;1.525418883792833199e-04
1.862500000000000000e+08;-5.383351858558540782e-05
1.865000000000000000e+08;-2.442801967007931173e-04
1.867500000000000000e+08;-1.484018937853904434e-04
1.870000000000000000e+08;1.145109250925550361e-04
1.872500000000000000e+08;2.469972183233434468e-04
1.875000000000000000e+08;1.124160096413232511e-04
1.877500000000000000e+08;-7.096774917900155056e-05
1.880000000000000000e+08;-3.736910249311385801e-06
1.882500000000000000e+08;2.042744233424677737e-04
1.885000000000000000e+08;2.019948910153786573e-04
1.887500000000000000e+08;-3.785658533323846037e-05
1.890000000000000000e+08;-2.443147922623048929e-04
1.892500000000000000e+08;-2.286341087975872792e-04
1.895000000000000000e+08;-4.937567528464366064e-05
1.897500000000000000e+08;5.839282944561249394e-05
1.900000000000000000e+08;-3.185133446298066441e-05
1.902500000000000000e+08;-1.554735243381725649e-04
1.905000000000000000e+08;-6.195921280832286475e-05
1.907500000000000000e+08;2.014959486050930980e-04
1.910000000000000000e+08;2.869154796880965899e-04
1.912500000000000000e+08;8.412692987220084587e-05
1.915000000000000000e+08;-1.117902305968990776e-04
1.917500000000000000e+08;-8.565938683644377862e-05
1.920000000000000000e+08;4.901975988009648092e-05
1.922500000000000000e+08;5.883236619624094866e-05
1.925000000000000000e+08;-8.700971112994214352e-05
1.927500000000000000e+08;-1.557059400647923544e-04
1.930000000000000000e+08;-1.096944960461846651e-05
1.932500000000000000e+08;1.669756292733027702e-04
1.935000000000000000e+08;1.523659856505154794e-04
1.937500000000000000e+08;7.934488963088536857e-06
1.940000000000000000e+08;-5.751434593267986615e-05
1.942500000000000000e+08;-3.993703499725930942e-05
1.945000000000000000e+08;-4.017903136974966224e-05
1.947500000000000000e+08;-7.842699436185564298e-05
1.950000000000000000e+08;-1.533457169191025237e-04
1.952500000000000000e+08;-1.856396550825881663e-04
1.955000000000000000e+08;-5.976619960423753376e-05
1.957500000000000000e+08;1.437278398149432427e-04
1.960000000000000000e+08;2.093742871528925741e-04
1.962500000000000000e+08;1.179053735693371161e-04
1.965000000000000000e+08;7.714583288792284963e-05
1.967500000000000000e+08;1.380021138408239452e-04
1.970000000000000000e+08;1.088140176230913733e-04
1.972500000000000000e+08;-6.103716200741788939e-05
1.975000000000000000e+08;-1.837805284536878786e-04
1.977500000000000000e+08;-1.596274186906307174e-04
1.980000000000000000e+08;-1.033366351856507417e-04
1.982500000000000000e+08;-9.653464645810379838e-05
1.985000000000000000e+08;-7.199223732667993966e-05
1.987500000000000000e+08;1.877173419252714474e-05
1.990000000000000000e+08;1.283883453985337807e-04
1.992500000000000000e+08;1.778916793129402176e-04
1.995000000000000000e+08;1.309054050891524969e-04
1.997500000000000000e+08;3.028699735347822455e-05
2.000000000000000000e+08;-4.888221216835701108e-05
2.002500000000000000e+08;-5.328959856441091767e-05
2.005000000000000000e+08;-2.256175629505634303e-06
2.007500000000000000e+08;-1.218458412077205293e-05
